DoubleMuLead	1.500000	2.100000	45.000000	47.000000	0.901033
DoubleMuLead	1.500000	2.100000	47.000000	50.000000	0.899376
DoubleMuLead	1.500000	2.100000	50.000000	55.000000	0.903482
DoubleMuLead	1.500000	2.100000	55.000000	60.000000	0.908864
DoubleMuLead	1.500000	2.100000	60.000000	65.000000	0.908636
DoubleMuLead	1.500000	2.100000	65.000000	70.000000	0.903698
DoubleMuLead	1.500000	2.100000	70.000000	90.000000	0.908419
DoubleMuLead	1.500000	2.100000	90.000000	9999.000000	0.940434
DoubleMuLead	2.100000	2.500000	0.000000	11.000000	0.003356
DoubleMuLead	2.100000	2.500000	11.000000	12.000000	0.007766
DoubleMuLead	2.100000	2.500000	12.000000	13.000000	0.008691
DoubleMuLead	2.100000	2.500000	13.000000	14.000000	0.009120
DoubleMuLead	2.100000	2.500000	14.000000	15.000000	0.009441
DoubleMuLead	2.100000	2.500000	15.000000	16.000000	0.016966
DoubleMuLead	2.100000	2.500000	16.000000	17.000000	0.163857
DoubleMuLead	2.100000	2.500000	17.000000	18.000000	0.779197
DoubleMuLead	2.100000	2.500000	18.000000	19.000000	0.765232
DoubleMuLead	2.100000	2.500000	19.000000	20.000000	0.809151
DoubleMuLead	2.100000	2.500000	20.000000	21.000000	0.796701
DoubleMuLead	2.100000	2.500000	21.000000	22.000000	0.812932
DoubleMuLead	2.100000	2.500000	22.000000	23.000000	0.823694
DoubleMuLead	2.100000	2.500000	23.000000	24.000000	0.818796
DoubleMuLead	2.100000	2.500000	24.000000	25.000000	0.825040
DoubleMuLead	2.100000	2.500000	25.000000	26.000000	0.823608
DoubleMuLead	2.100000	2.500000	26.000000	27.000000	0.835498
DoubleMuLead	2.100000	2.500000	27.000000	28.000000	0.838345
DoubleMuLead	2.100000	2.500000	28.000000	29.000000	0.847822
DoubleMuLead	2.100000	2.500000	29.000000	30.000000	0.844235
DoubleMuLead	2.100000	2.500000	30.000000	31.000000	0.852976
DoubleMuLead	2.100000	2.500000	31.000000	32.000000	0.853457
DoubleMuLead	2.100000	2.500000	32.000000	33.000000	0.853646
DoubleMuLead	2.100000	2.500000	33.000000	35.000000	0.861045
DoubleMuLead	2.100000	2.500000	35.000000	37.000000	0.857550
DoubleMuLead	2.100000	2.500000	37.000000	39.000000	0.858196
DoubleMuLead	2.100000	2.500000	39.000000	41.000000	0.864947
DoubleMuLead	2.100000	2.500000	41.000000	43.000000	0.871217
DoubleMuLead	2.100000	2.500000	43.000000	45.000000	0.873076
DoubleMuLead	2.100000	2.500000	45.000000	47.000000	0.878905
DoubleMuLead	2.100000	2.500000	47.000000	50.000000	0.877997
DoubleMuLead	2.100000	2.500000	50.000000	55.000000	0.888068
DoubleMuLead	2.100000	2.500000	55.000000	60.000000	0.887873
DoubleMuLead	2.100000	2.500000	60.000000	65.000000	0.896235
DoubleMuLead	2.100000	2.500000	65.000000	70.000000	0.888036
DoubleMuLead	2.100000	2.500000	70.000000	90.000000	0.890106
DoubleMuLead	2.100000	2.500000	90.000000	9999.000000	0.964800
DoubleMuTrail	0.000000	1.500000	0.000000	11.000000	0.918318
DoubleMuTrail	0.000000	1.500000	11.000000	12.000000	0.908970
DoubleMuTrail	0.000000	1.500000	12.000000	13.000000	0.920125
DoubleMuTrail	0.000000	1.500000	13.000000	14.000000	0.935744
DoubleMuTrail	0.000000	1.500000	14.000000	15.000000	0.902217
DoubleMuTrail	0.000000	1.500000	15.000000	16.000000	0.899512
DoubleMuTrail	0.000000	1.500000	16.000000	17.000000	0.925021
DoubleMuTrail	0.000000	1.500000	17.000000	18.000000	0.906565
DoubleMuTrail	0.000000	1.500000	18.000000	19.000000	0.933089
DoubleMuTrail	0.000000	1.500000	19.000000	20.000000	0.942899
DoubleMuTrail	0.000000	1.500000	20.000000	21.000000	0.937723
DoubleMuTrail	0.000000	1.500000	21.000000	22.000000	0.935462
DoubleMuTrail	0.000000	1.500000	22.000000	23.000000	0.940329
DoubleMuTrail	0.000000	1.500000	23.000000	24.000000	0.941953
DoubleMuTrail	0.000000	1.500000	24.000000	25.000000	0.956577
